a1   0.0  0.1  0.2  0.3  0.4  0.5  0.6  0.7  0.8  0.9  1.0  a2   0.0  0.1  0.2  0.3  0.4  0.5  0.6  0.7  0.8  0.9  1.0  a3   0.0  0.1  0.2  0.3  0.4  0.5  0.6  0.7  0.8  0.9  1.0  
0    0    0    15   0    0    0    0    0    0    0    0    0    0    0    14   0    1    0    0    0    0    0    0    0    0    0    12   0    0    0    0    0    0    0    0    0    230000    381000    15800     
0    0    13   0    7    0    0    0    0    0    0    0    0    0    15   0    7    0    0    0    0    0    0    0    9    0    10   0    1    0    0    0    0    0    0    0    0    14900     48200     2740000   
17   0    0    23   6    0    0    3    0    0    0    0    6    0    0    17   8    0    0    2    0    0    0    0    6    0    0    11   8    0    0    3    0    0    0    0    0    23200     12300     29000     
5    0    0    0    6    0    0    0    21   0    0    0    19   0    0    0    1    0    0    0    14   0    0    0    3    0    0    0    6    0    0    0    15   0    0    0    0    8670      27200     1030      
0    0    0    3    0    0    0    0    0    2    0    0    0    0    0    13   0    0    0    0    0    6    0    0    0    0    0    8    0    0    0    0    0    7    0    0    0    4580      30000     20200     
8    0    0    5    0    0    0    0    1    0    0    0    5    0    1    3    0    0    0    0    0    0    0    0    0    0    0    6    0    0    0    0    1    0    0    0    0    787       420       836       
3    0    2    0    0    0    0    0    0    0    16   0    14   0    0    0    0    0    0    0    0    0    3    0    8    0    1    0    0    0    0    0    0    0    3    0    0    661000    33100     46100     
0    0    0    0    0    15   0    14   0    0    0    0    2    0    0    0    0    12   0    11   0    0    0    0    9    0    0    0    0    15   0    17   0    0    0    0    0    11600     1800      10100     
13   0    20   0    0    0    0    0    0    0    0    0    15   0    18   0    0    0    0    0    0    0    0    0    16   0    15   0    0    0    0    0    0    0    1    0    0    68100     260000    335000    
8    0    0    0    0    0    0    0    0    0    0    0    6    0    0    0    0    0    0    0    0    0    0    0    5    0    0    0    0    0    0    0    0    0    0    0    0    836000    8390      1170      
0    0    0    0    0    0    0    0    0    0    0    0    3    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    8         28200     270000    
7    0    0    7    0    0    50   0    0    0    0    0    13   0    0    4    0    0    29   0    0    0    0    0    13   0    0    3    0    0    41   0    0    0    0    0    0    33400     13500     212000     
2    0    9    0    21   0    0    0    0    0    0    0    2    0    9    0    24   0    0    0    0    0    0    0    11   0    9    0    42   0    0    0    0    0    0    0    0    90600     208000    4360000   
0    0    10   0    0    0    0    0    0    0    2    0    36   0    16   0    0    0    0    0    0    0    24   0    1    0    2    0    0    0    0    0    0    0    2    0    0    506       1700      8         
7    3    0    0    0    0    0    0    6    0    0    0    19   6    0    0    0    0    0    0    3    0    0    0    18   1    0    0    0    0    0    0    5    0    0    0    0    162000    122000    180000    
4    0    0    5    17   0    129  0    0    0    0    0    8    0    0    13   12   0    123  0    0    0    0    0    3    0    0    9    16   0    140  0    0    0    0    0    0    96300     45000     15500     
7    0    16   6    0    0    0    23   0    0    0    0    8    0    16   9    0    0    0    25   0    0    0    0    16   0    21   11   0    0    0    25   0    0    0    0    0    14900     4780      28900         
1    0    18   11   0    0    0    0    0    0    0    0    11   0    17   11   0    0    0    1    0    0    0    0    4    0    17   14   0    0    0    1    0    0    0    0    0    2810      1180      1950      
3    0    0    1    26   0    0    0    0    0    0    0    15   0    0    0    20   0    0    0    0    0    0    0    0    0    0    0    32   0    1    0    0    0    0    0    0    2490000   3750000   2320000   
27   0    0    2    8    0    15   0    0    0    0    0    20   0    0    2    3    0    6    0    0    0    0    0    21   0    0    1    8    0    13   0    0    0    0    0    0    745000    739000    1330000   
12   0    19   0    1    0    1    0    0    0    0    0    11   0    19   0    1    0    1    0    0    0    0    0    15   0    12   0    1    0    2    0    0    0    0    0    0    202000    17600     1010000   
15   0    0    0    0    2    0    17   0    0    0    0    2    0    0    0    0    7    0    19   0    0    0    0    6    0    0    0    0    7    0    19   0    0    0    0    0    1110000   3610000   12800000  
0    0    0    0    0    0    0    0    0    0    0    5    0    0    0    0    0    0    0    0    0    0    0    2    48   0    0    0    0    0    0    0    0    0    0    4    0    201000    1100      539000    
2    0    0    0    0    2    0    19   0    0    0    0    4    0    0    0    0    1    0    27   0    0    0    0    1    0    0    0    0    0    0    5    0    0    0    0    0    2180      28400     4270      
24   0    0    4    0    0    0    0    6    0    0    0    1    0    0    1    0    0    0    0    3    0    0    0    11   0    0    1    0    0    0    0    9    0    0    0    0    765000    975000    311000    
16   0    0    0    0    9    0    0    0    0    0    0    11   0    0    0    0    8    0    0    0    0    0    0    7    0    0    0    0    12   0    0    0    0    0    0    0    34300     13400     10500     
2    0    0    0    0    6    0    15   0    0    0    0    0    0    0    0    0    7    0    14   0    0    0    0    0    0    0    0    0    6    0    10   0    0    0    0    0    15600     214000    20500     
13   0    18   4    0    0    0    0    13   0    0    0    8    0    32   1    0    0    0    0    3    0    0    0    0    0    7    6    0    0    0    0    14   0    0    0    0    7840000   15200000  7600000   
19   0    0    7    5    0    36   0    0    0    0    0    13   0    0    18   2    0    52   0    0    0    0    0    13   0    0    15   2    0    47   0    0    0    0    0    0    201000    168000    77200     
0    0    0    13   13   0    0    0    0    0    0    0    0    0    0    0    6    0    0    0    0    0    0    0    28   0    0    7    25   0    5    0    0    0    0    0    0    1290      1         31300     
16   0    0    0    1    0    6    0    0    0    0    0    12   0    0    0    1    0    1    0    0    0    0    0    5    0    0    0    1    0    9    0    0    0    0    0    0    40600     44000     3340      
2    0    0    0    3    0    14   0    0    0    0    0    0    0    0    0    6    0    0    0    0    0    0    0    0    0    0    0    3    0    11   0    0    0    0    0    0    1070000   22        30700     
1    0    0    0    0    0    0    0    0    0    0    28   0    0    0    0    0    0    0    0    0    0    0    20   11   0    0    0    0    0    0    0    0    0    0    29   0    42800     41700     1660000   
5    0    0    0    0    10   0    10   0    0    0    0    16   0    0    0    0    41   0    5    0    0    0    0    0    0    0    0    0    8    0    5    0    0    0    0    0    581000    611000    73        
10   0    0    0    0    0    0    0    0    0    0    18   2    0    0    0    0    0    0    0    0    0    0    20   0    0    0    0    0    0    0    0    0    0    0    17   0    71500     37600     14100     
0    0    0    0    0    0    0    0    0    0    0    0    2    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    924000    824000    1480000   
1    0    0    0    0    0    0    0    0    13   0    0    2    0    0    0    0    0    0    0    0    8    0    0    7    0    0    0    0    0    0    0    0    4    0    0    0    2470000   38200     135000    
8    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1    0    0    0    0    0    0    0    0    13   0    0    10   0    0    0    0    0    0    0    0    0    5600      243       22700            
13   0    5    5    0    0    0    6    0    0    0    0    7    0    4    9    0    0    0    7    0    0    0    0    3    0    3    6    0    0    0    7    0    0    0    0    0    979       7760      116       
2    0    5    0    0    0    0    0    0    0    0    0    0    0    4    0    0    0    0    0    0    0    0    0    3    0    17   0    0    0    0    0    0    0    0    0    0    17700     285       242            
52   0    0    0    0    0    0    0    0    0    0    25   10   0    0    0    0    0    0    0    0    0    0    0    21   0    0    0    0    0    0    0    0    0    0    4    0    21400000  3580000   3790000   
1    0    3    0    0    0    0    0    0    0    2    0    0    0    0    0    0    0    0    0    0    0    0    0    10   0    9    0    0    0    0    0    0    0    13   0    0    6740      1         1710      
0    0    7    21   0    0    17   0    0    0    0    0    4    0    12   23   0    0    13   0    0    0    0    0    11   0    11   19   0    0    15   0    0    0    0    0    0    9         50        48        
0    0    2    0    0    0    0    0    0    0    27   0    1    0    1    0    0    0    0    0    0    0    24   0    7    0    0    0    0    0    0    0    0    0    21   0    0    2480000   5100000   4560000   
6    0    0    0    2    0    0    0    6    0    0    0    7    0    0    0    6    0    0    0    5    0    0    0    3    0    0    0    1    0    0    0    2    0    0    0    0    31        16        55        
0    0    0    0    0    8    0    29   0    0    0    0    0    0    0    0    0    11   0    15   0    0    0    0    0    0    0    0    0    9    0    13   0    0    0    0    0    17000     10800     36700     
8    0    0    0    44   0    13   0    0    0    0    0    5    0    0    0    75   0    14   0    0    0    0    0    23   0    0    0    46   0    10   0    0    0    0    0    0    13900     10100000  55300     
0    0    0    0    0    6    0    15   0    0    0    0    0    0    0    0    0    9    0    22   0    0    0    0    21   0    0    0    0    11   0    26   0    0    0    0    0    2310      2160      980       
15   0    0    0    1    0    0    0    1    0    0    0    11   0    0    0    14   0    0    0    2    0    0    0    12   0    0    0    5    0    0    0    0    0    0    0    0    16800     5240      6160      
1    0    3    0    11   0    10   0    0    0    0    0    2    0    2    0    6    0    11   0    0    0    0    0    1    0    9    0    11   0    10   0    0    0    0    0    0    229000    78100     74200     
